target,mean,lo,hi
1.5363429,2.084587,1.5252736,2.4594312
1.5634241,1.7077707,1.2286087,2.3079154
1.5070331,1.6031456,1.0277697,2.1849008
1.5328033,1.5244884,1.0448798,2.1883585
1.5657712,1.493988,1.0817797,1.8814014
1.4550558,1.3636224,0.7091431,1.8823532
1.4694281,1.4648455,0.96098083,1.9170207
1.4026576,1.5160202,1.0381261,1.8626243
1.5622627,1.5798029,0.9154251,2.1333122
1.5311654,1.5486369,1.2228816,1.9408548
1.5941945,1.4981809,0.97297055,2.0071688
1.7140402,1.5024228,0.88989437,2.0779254
1.5555171,1.6092519,1.0444077,2.1492255
1.6396554,1.2838768,0.67632735,1.7732224
1.246264,1.5524231,1.1582707,2.0661201
1.5450795,1.7293371,1.2362648,2.2388327
1.8099183,1.8444321,1.359978,2.309216
1.5063261,1.5619606,1.0887334,2.1083505
1.4041934,1.310501,0.7657473,1.7581059
1.5789026,1.4295197,0.8305813,2.0381787
1.4788932,1.6024672,1.0584238,2.021793
1.4971299,1.5422188,0.9764375,2.1130896
1.5852083,1.6497039,0.9965765,2.156837
1.7048752,1.5933502,0.8495581,2.2453318
1.8326597,1.6367419,1.0402148,2.1867886
1.6063527,1.6341491,1.1817553,2.0993478
1.6198298,1.6564665,1.082652,2.227074
2.3180814,1.8669595,1.4523963,2.4449332
1.798152,1.6168983,1.1023937,2.1692986
1.6376307,1.55639,1.0892733,2.06907
1.5787855,1.6395351,1.202089,2.1216233
1.6199865,1.5791937,1.0453326,2.0359263
1.7456346,1.5725613,1.0791571,2.029127
1.6358032,1.6974674,1.1560304,2.370807
1.6961653,1.5354052,1.0325588,2.1287806
2.0126615,2.2468672,1.6119909,2.8587422
1.7463329,1.934,1.3652585,2.4594254
1.7934301,1.9572767,1.4605517,2.4726446
3.05504,3.0351796,2.579077,3.598517
2.5910497,2.7627032,2.2534192,3.2546246
2.1875453,2.280105,1.6914577,2.77699
2.0001452,1.9391458,1.3720989,2.4236507
1.761027,1.5390216,1.0300006,2.1128592
1.725854,1.6551132,1.1360161,2.270932
3.6358933,2.7784317,1.9321092,3.3593361
2.5982423,2.818859,2.1969137,3.2924197
2.4207387,2.4548714,1.9647069,3.0492747
2.3377697,2.1568778,1.7431313,2.528678
2.217137,2.2057216,1.7350293,2.7252982
2.101824,2.058096,1.5032102,2.7474227
2.1597342,1.8622715,1.4514459,2.3407767
1.9208513,1.7423579,1.1803381,2.267118
1.8126378,1.8367813,1.3130348,2.4134746
2.0626998,2.3470914,1.8483219,2.902711
1.782315,2.1001618,1.4649978,2.6236348
1.8327975,1.9694656,1.3408178,2.5468428
1.8347685,1.9429877,1.4779152,2.4546463
1.7620339,1.8543673,1.3311119,2.5097084
1.722204,1.8519713,1.1830182,2.4719436
1.7622157,1.6858205,1.0851554,2.1162443
1.6752671,1.7525003,1.2392333,2.1811764
1.356636,1.4544537,0.7629916,2.073589
1.9231744,2.1246502,1.612779,2.5643585
1.6409314,1.9334193,1.3399321,2.4718623
1.7170199,2.063942,1.7238703,2.4220102
2.7129428,2.987886,2.6514645,3.4654984
2.3052213,2.6739092,2.1699767,3.2834816
1.7378893,1.501118,0.9989394,1.9339613
2.3795903,2.8553953,2.2172854,3.4234111
2.1643417,2.400517,1.9690434,2.8015249
2.1395788,2.0643258,1.5301148,2.5365562
2.0295181,2.1300664,1.4700556,2.610346
2.0236576,2.0283074,1.4615704,2.7463205
1.996869,1.8216776,1.1452646,2.460649
1.7903311,1.5877469,0.9479922,2.144416
1.7026045,1.796223,1.1984779,2.4564521
1.7207927,2.0260458,1.4669669,2.5547981
1.7586178,1.8853221,1.3493553,2.4845536
1.9702804,1.9314272,1.3507596,2.4458792
1.8761138,1.6931248,1.1757354,2.149616
1.6244948,1.9104872,1.3169469,2.380569
1.8589832,1.5575322,1.1108495,2.0621362
1.6415913,1.7633089,1.3032136,2.2673726
1.3296763,1.6237583,0.9475631,2.3081884
1.2915897,1.5946039,1.0686591,2.127229
2.3340373,2.490059,1.9037632,2.9512124
1.8915784,1.7586026,1.2344879,2.150307
1.7667444,1.5650969,0.9023384,2.0578713
1.5560868,1.3168888,0.7306384,1.8251008
1.485331,1.232637,0.36299044,2.012868
2.0923736,2.3037884,1.6810915,2.8656476
2.1443505,2.1011293,1.6004564,2.6225083
1.9816942,2.1541386,1.6979526,2.6452656
1.9367844,1.923781,1.2784729,2.5069485
2.0071838,1.8601576,1.5217061,2.2852166
1.7955805,1.7569294,1.2465041,2.1868236
1.71329,1.7964985,1.275838,2.4355164
1.9115494,2.012692,1.2952747,2.5967884
2.1269064,1.8436846,1.376724,2.4166594
2.0452,1.923735,1.5418171,2.4550717
2.078696,1.8625928,1.3452098,2.2582736
2.0151756,1.8951793,1.4009504,2.4461868
1.856395,1.7009071,0.9898959,2.2395911
1.6356165,1.8301834,1.3298056,2.434006
1.7045987,1.4232334,0.851828,1.8806266
1.6222587,2.1720626,1.7702527,2.7140903
1.4324125,2.253605,1.7555137,2.8738222
1.8479842,1.6295396,1.1328754,2.194675
1.7169476,1.82031,1.3330538,2.4261136
3.0578718,3.7430968,3.214333,4.4644814
2.598272,2.7302248,2.0768788,3.1879206
2.431131,2.3392284,1.7568854,2.9603634
2.5634892,2.4060497,1.8036191,2.915498
2.23344,2.4609401,1.9061426,3.1340992
2.3892932,2.509676,1.9190756,3.047431
2.573723,2.5764349,2.0386283,3.2897093
2.5296917,2.5638282,2.2115953,3.0119598
2.1158888,2.3354683,1.7904167,2.9228232
2.4297435,2.5138786,2.0937164,2.9240282
2.2567284,2.2139683,1.6787584,2.758735
4.1183405,4.039603,3.6479535,4.633421
3.70089,3.7668698,3.146668,4.197124
3.4880404,3.8810031,3.3085098,4.555284
4.60263,5.120214,4.5358496,5.9196324
4.5381575,4.5288486,3.96859,4.9786897
4.3715034,4.5567245,4.0367537,5.0146775
3.9398448,4.3038015,3.4959877,4.9385056
4.104548,4.1483793,3.5831013,4.700038
4.192057,3.7913556,3.3323479,4.2336736
3.4473727,3.595296,3.1340373,4.1406827
4.618986,5.109652,4.6725874,5.5814815
4.6194477,4.4124093,3.9008224,4.964281
4.476512,4.061785,3.4454,4.7345753
4.423967,4.2955213,3.8597686,4.708614
4.345976,4.1471524,3.707955,4.582514
3.9118319,4.2027783,3.6509476,4.6227026
3.6839721,4.1655483,3.6087105,4.673029
4.582293,4.1162915,3.622178,4.62344
4.591013,3.7149568,3.0889032,4.338511
4.5842137,3.8945901,3.447401,4.402624
4.6135554,4.0835495,3.697534,4.511677
4.532765,4.3383756,3.9675994,4.6302137
4.218127,4.0984116,3.5135489,4.7173777
3.2593033,4.0682626,3.56405,4.5655403
3.4891808,3.7205768,3.2911634,4.0487423
2.692352,2.602968,2.09649,3.044977
2.449932,2.612721,2.0980942,3.179084
2.4670503,2.4565678,2.0000846,2.966204
2.7656996,2.979664,2.3502011,3.5265095
2.4891906,2.7161508,2.2649465,3.2384806
2.5032408,2.644337,2.0484312,3.2272117
2.633862,2.4944685,1.8972591,3.0175638
2.3874614,2.2786999,1.8625449,2.8207793
2.2460072,2.304722,1.9466636,2.9054554
3.8141885,2.841792,2.2093976,3.5333683
2.6325274,2.9237251,2.4752538,3.4870858
2.0188916,2.360926,1.7851917,3.0102198
1.844046,2.105425,1.6441245,2.5187132
1.9089789,2.325671,1.8500837,2.7589302
2.5175893,2.3679101,1.7782127,2.8492017
2.3153136,2.4979842,2.010938,2.9794312
2.6588035,2.6086438,1.9566536,3.1657228
1.7567153,2.0656824,1.576629,2.7386713
1.8407996,1.9832548,1.5575333,2.548154
1.8572768,1.9485369,1.4423887,2.5562992
1.9345598,2.1720405,1.7146635,2.6706355
2.377341,2.3183062,1.7600443,2.7831888
2.620784,2.4761553,1.8034924,2.967698
2.4579601,2.4405212,2.0644922,2.8147197
2.0842843,2.1768854,1.4944862,2.906591
