target,mean,lo,hi
1.1137186,1.1446434,0.6994324,1.762029
1.4580071,1.5313476,1.0735657,1.9818379
1.3287019,1.363936,0.8095583,2.024723
1.3212817,1.334348,0.88958323,1.7937201
1.4273999,1.3611239,0.7364635,2.0949266
1.5363429,1.7577381,1.3919022,2.2311687
1.5634241,1.6861783,1.2690806,2.2405784
1.5070331,1.6652856,1.0742109,2.0870402
1.5328033,1.4681363,0.9315158,2.0284255
1.5657712,1.4458331,1.0149572,2.00047
1.4550558,1.2766623,0.7709743,1.8273089
1.4694281,1.3089241,0.92240596,1.7503972
1.4026576,1.6421937,1.0124443,2.151282
1.5622627,1.5333358,0.9378814,1.9391469
1.5311654,1.5609887,0.978781,2.1235032
1.5941945,1.481756,0.7858246,2.0331748
1.7140402,1.301125,0.74801093,1.7439244
1.5555171,1.3037694,0.84138167,1.7400539
1.6396554,1.3784968,0.8652218,1.927621
1.246264,1.6752259,1.2203438,2.158442
1.5450795,1.6186125,1.2154162,2.2297738
1.8099183,1.8889271,1.4466122,2.4493618
1.5063261,1.8644832,1.381498,2.359115
1.4041934,1.5666243,1.084291,2.0955818
1.5789026,1.5971246,1.0325727,2.2690508
1.4788932,1.9176339,1.4474714,2.3166285
1.4971299,1.8356739,1.2342479,2.3434062
1.5852083,1.6993228,1.1105543,2.4269962
1.7048752,1.8347831,1.2981397,2.4121227
1.8326597,1.7322874,1.175016,2.4610565
1.6063527,1.4922733,0.88841677,2.183508
1.6198298,1.3949193,0.9738207,1.8278329
2.3180814,1.8311399,1.3358837,2.2296045
1.798152,1.8552735,1.3857732,2.443902
1.6376307,1.8391018,1.4153782,2.1971025
1.5787855,1.7716945,1.3190542,2.179994
1.6199865,1.7967479,1.2554705,2.2309628
1.7456346,1.6013321,1.0539438,2.1647675
1.6358032,1.4944257,1.0181842,1.9269165
1.6961653,1.4601617,0.9894143,2.0341585
2.0126615,2.4117544,1.7412118,2.859871
1.7463329,1.8838254,1.4289491,2.3751738
1.7934301,1.8327805,1.3331988,2.223722
3.05504,3.1009214,2.6338968,3.6024585
2.5910497,3.0155466,2.424362,3.5094993
2.1875453,2.7252967,2.2622921,3.2149987
2.0001452,2.2599816,1.6811916,3.06418
1.761027,1.796217,1.1996467,2.3308856
1.725854,1.8430512,1.2849683,2.373794
3.6358933,2.2240403,1.6577456,2.910805
2.5982423,2.8473167,2.208027,3.4828289
2.4207387,2.533415,1.9469326,3.0542743
2.3377697,2.2926393,1.63769,2.9173334
2.217137,2.2829547,1.6205128,2.8751178
2.101824,2.2241096,1.5517604,2.8465543
2.1597342,2.0092714,1.5362786,2.5614169
1.9208513,1.5376004,0.887074,2.2006996
1.8126378,1.6342157,1.0088967,2.0724607
2.0626998,2.5791767,1.9672903,3.0653737
1.782315,2.323277,1.7947423,2.7031045
1.8327975,2.2781997,1.7436922,2.8132532
1.8347685,2.1207511,1.6361264,2.659893
1.7620339,2.2484403,1.6937451,2.899935
1.722204,1.8998773,1.2656097,2.6561801
1.7622157,1.633381,1.1960919,2.1505344
1.6752671,1.6626748,1.0276176,2.246207
1.356636,1.6051952,1.1009457,2.2705467
1.9231744,2.3443627,1.678134,2.8482783
1.6409314,1.8501079,1.3449417,2.2949638
1.7170199,1.9538175,1.3985859,2.6115844
2.7129428,3.1142337,2.6416855,3.5820787
2.3052213,2.8249931,2.2722619,3.236448
1.7378893,1.7302493,1.1176417,2.1054678
2.3795903,2.7571487,2.403796,3.1067512
2.1643417,2.4183023,1.9522245,2.9045753
2.1395788,2.2689023,1.6468731,2.9424536
2.0295181,2.2103555,1.619092,3.0022724
2.0236576,2.168425,1.6768138,2.671832
1.996869,1.9146938,1.1642045,2.481383
1.7903311,1.594939,1.0817571,2.0870903
1.7026045,1.5791869,1.1367213,1.9203498
1.7207927,2.4029682,1.7399532,3.0290172
1.7586178,2.3058617,1.7680587,2.7248914
1.9702804,1.9761564,1.4207183,2.5437825
1.8761138,1.6674048,1.1846992,2.152383
1.6244948,1.6214937,1.2904923,2.0867784
1.8589832,1.7638845,1.0538893,2.4551558
1.6415913,1.9291897,1.394432,2.4800322
1.3296763,1.5142227,0.99408823,2.0009124
1.2915897,1.516628,1.032399,1.9102201
2.3340373,2.7916553,2.170043,3.3683126
1.8915784,2.234224,1.6274514,2.9179125
1.7667444,1.9588857,1.3992969,2.4244573
1.5560868,1.4926351,0.9985099,2.0146644
1.485331,1.4652574,1.0067482,1.8560293
2.0923736,2.3393192,1.9755381,2.874823
2.1443505,2.1800046,1.5572505,2.7495735
1.9816942,2.0498831,1.3407809,2.7298977
1.9367844,2.05873,1.6660198,2.620873
2.0071838,1.6744112,1.2355894,2.3185272
1.7955805,1.4799459,0.79202515,2.043342
1.71329,1.5662433,1.1199452,2.0139723
1.9115494,2.336332,1.8667306,2.869487
2.1269064,2.1587145,1.7459536,2.6438434
2.0452,2.0802789,1.4363865,2.7375405
2.078696,2.0655348,1.4443375,2.719634
2.0151756,2.0086622,1.4403348,2.7692919
1.856395,1.4971312,1.0138596,2.0116065
1.6356165,1.6127137,1.132739,2.2146182
1.7045987,1.5366417,0.98446393,2.1194184
1.6222587,2.0599823,1.5001559,2.6355917
1.4324125,2.0940979,1.4238389,2.8285003
1.8479842,1.9885219,1.5683173,2.3727949
1.7169476,2.0378728,1.5230111,2.6977847
3.0578718,3.6042728,3.0373962,4.2369065
2.598272,2.7051697,2.3021386,3.2787056
2.431131,1.9947028,1.5482765,2.5906386
2.5634892,1.9795035,1.4911832,2.634023
2.23344,2.926276,2.472082,3.429143
2.3892932,2.9157307,2.456922,3.3636625
2.573723,3.0946932,2.434933,3.5491624
2.5296917,2.6235611,1.9705065,3.2666593
2.1158888,2.082639,1.5628006,2.60907
2.4297435,2.1954288,1.6525172,2.7305973
2.2567284,2.1853974,1.658403,2.7456818
4.1183405,4.3332953,3.8243499,4.784057
3.70089,3.9765866,3.4259605,4.705181
3.4880404,3.9798784,3.4624493,4.6061177
4.60263,4.96329,4.5404906,5.367083
4.5381575,4.6389656,3.8479822,5.222371
4.3715034,4.688123,4.054383,5.4491754
3.9398448,4.6914363,4.1960278,5.185428
4.104548,4.3197346,3.8243823,4.890354
4.192057,3.9751592,3.4223783,4.4252267
3.4473727,4.0267305,3.5291157,4.5174646
4.618986,4.7091475,3.9872665,5.342602
4.6194477,4.6647964,3.9203665,5.096527
4.476512,4.524332,4.112434,4.8819404
4.423967,4.278374,3.7838423,4.9249177
4.345976,4.5084157,3.7639325,5.280413
3.9118319,3.7790132,3.2739928,4.3091106
3.6839721,3.6369762,3.1961443,4.047782
4.582293,4.4999094,3.948269,5.1215005
4.591013,4.2643433,3.6992626,4.7438993
4.5842137,4.2336297,3.6648664,4.9206805
4.6135554,4.4017262,3.7711174,4.9810047
4.532765,4.2589493,3.7112405,4.808101
4.218127,3.7664347,3.2464776,4.3729186
3.2593033,3.8007555,3.2366977,4.440583
3.4891808,3.8364763,3.2779748,4.3152094
2.692352,2.7864835,2.1848938,3.3645425
2.449932,2.3752074,1.8333828,3.030769
2.4670503,2.4435277,2.0392666,3.039274
2.7656996,3.2008169,2.614651,3.6189663
2.4891906,3.0763395,2.557408,3.851206
2.5032408,3.10442,2.6351585,3.6579616
2.633862,2.5706966,2.0812309,3.083379
2.3874614,2.3276167,1.7887297,2.739149
2.2460072,2.3460112,1.619031,3.1396978
3.8141885,2.510307,2.000127,2.8927517
2.6325274,2.9455657,2.2920337,3.433928
2.0188916,2.66866,1.9081155,3.1858377
1.844046,2.417704,1.6769133,3.091896
1.9089789,2.3494105,1.7625064,2.8579578
2.5175893,2.0261052,1.3871307,2.6266904
2.3153136,1.9734837,1.445349,2.5409563
2.6588035,2.668349,2.1085083,3.134868
1.7567153,2.4446366,1.9208674,2.909219
1.8407996,2.3122613,1.6633466,2.8678381
1.8572768,2.3047526,1.7827926,2.7770345
1.9345598,2.4527307,1.859158,3.0694227
2.377341,2.2161279,1.7774404,2.7706153
2.620784,1.9762305,1.3225468,2.5110533
2.4579601,2.0111592,1.3876154,2.6741383
2.0842843,2.053384,1.4271777,2.51357
